사용일자,호선명,역명,승차 총 승객수,하차 총 승객수,승하차 총 승객수,등록일자
20201214,4호선,상계,15212,14247,29459,20201217
20201214,4호선,노원,13868,15318,29186,20201217
20201214,4호선,창동,19973,21401,41374,20201217
20201214,4호선,쌍문,24259,22337,46596,20201217
20201214,5호선,방화,5514,5284,10798,20201217
20201214,5호선,개화산,4078,3990,8068,20201217
20201214,5호선,김포공항,5217,5002,10219,20201217
20201214,5호선,송정,5178,4870,10048,20201217
20201214,5호선,마곡,7858,7508,15366,20201217
20201214,5호선,발산,14344,14385,28729,20201217
20201214,5호선,우장산,10343,10577,20920,20201217
20201214,5호선,화곡,23208,21916,45124,20201217
20201214,5호선,까치산,23135,22555,45690,20201217
20201214,5호선,신정(은행정),11569,9240,20809,20201217
20201214,5호선,목동,13278,14889,28167,20201217
20201214,5호선,오목교(목동운동장앞),16917,18229,35146,20201217
20201214,5호선,양평,6255,6347,12602,20201217
20201214,5호선,영등포구청,3335,3323,6658,20201217
20201214,5호선,영등포시장,7327,7587,14914,20201217
20201214,5호선,신길,3115,3648,6763,20201217
20201214,5호선,여의도,22069,22540,44609,20201217
20201214,5호선,여의나루,5621,5883,11504,20201217
20201214,5호선,마포,11317,11725,23042,20201217
20201214,5호선,공덕,11105,11964,23069,20201217
20201214,5호선,애오개,5233,5353,10586,20201217
20201214,5호선,충정로(경기대입구),4154,4308,8462,20201217
20201214,5호선,서대문,15792,15974,31766,20201217
20201214,5호선,광화문(세종문화회관),23876,24327,48203,20201217
20201214,5호선,종로3가,7038,6772,13810,20201217
20201214,5호선,을지로4가,4964,4981,9945,20201217
20201214,5호선,동대문역사문화공원(DDP),2653,2890,5543,20201217
20201214,5호선,청구,3264,3032,6296,20201217
20201214,5호선,신금호,4840,5066,9906,20201217
20201214,5호선,행당,6446,5838,12284,20201217
20201214,5호선,왕십리(성동구청),3474,3674,7148,20201217
20201214,5호선,마장,4406,4205,8611,20201217
20201214,5호선,답십리,13176,12315,25491,20201217
20201214,5호선,장한평,15042,14952,29994,20201217
20201214,5호선,군자(능동),8555,9212,17767,20201217
20201214,5호선,아차산(어린이대공원후문),10912,10957,21869,20201217
20201214,5호선,광나루(장신대),9615,8814,18429,20201217
20201214,5호선,천호(풍납토성),13336,13389,26725,20201217
20201214,5호선,강동,16120,15236,31356,20201217
20201214,5호선,길동,6156,6436,12592,20201217
20201214,5호선,굽은다리(강동구민회관앞),7469,7244,14713,20201217
20201214,5호선,명일,6524,6769,13293,20201217
20201214,5호선,고덕,6808,6762,13570,20201217
20201214,5호선,상일동,12675,11710,24385,20201217
20201214,5호선,둔촌동,6453,6570,13023,20201217
20201214,5호선,올림픽공원(한국체대),3261,2795,6056,20201217
20201214,5호선,방이,5185,5398,10583,20201217
20201214,5호선,오금,3082,3017,6099,20201217
20201214,5호선,개롱,5072,5354,10426,20201217
20201214,5호선,거여,6364,6203,12567,20201217
20201214,5호선,마천,4729,4827,9556,20201217
20201214,5호선,미사,10381,10491,20872,20201217
20201214,5호선,하남풍산,3891,3840,7731,20201217
20201214,6호선,응암,14177,14282,28459,20201217
20201214,6호선,역촌,3048,3512,6560,20201217
20201214,6호선,불광,3409,3527,6936,20201217
20201214,6호선,독바위,2270,2451,4721,20201217
20201214,6호선,연신내,1,0,1,20201217
20201214,6호선,구산,5818,4625,10443,20201217
20201214,6호선,새절(신사),10406,9867,20273,20201217
20201214,6호선,증산(명지대앞),8123,8108,16231,20201217
20201214,6호선,디지털미디어시티,11545,12656,24201,20201217
20201214,6호선,월드컵경기장(성산),3161,3305,6466,20201217
20201214,6호선,마포구청,11223,10255,21478,20201217
20201214,6호선,망원,9892,10749,20641,20201217
20201214,6호선,합정,8922,8752,17674,20201217
20201214,6호선,상수,5675,5938,11613,20201217
20201214,6호선,광흥창(서강),6809,6734,13543,20201217
20201214,6호선,대흥(서강대앞),5985,6240,12225,20201217
20201214,6호선,공덕,14372,14075,28447,20201217
20201214,6호선,효창공원앞,5597,5142,10739,20201217
20201214,6호선,삼각지,3968,3589,7557,20201217
20201214,6호선,녹사평(용산구청),3163,3072,6235,20201217
20201214,6호선,이태원,6089,6156,12245,20201217
20201214,6호선,한강진,4856,5478,10334,20201217
20201214,6호선,버티고개,1788,1713,3501,20201217
20201214,6호선,약수,2768,2801,5569,20201217
20201214,6호선,청구,3096,3326,6422,20201217
20201214,6호선,신당,6045,6626,12671,20201217
20201214,6호선,동묘앞,6275,6413,12688,20201217
20201214,6호선,창신,2806,2370,5176,20201217
20201214,6호선,보문,5723,5358,11081,20201217
20201214,6호선,안암(고대병원앞),7009,7026,14035,20201217
20201214,6호선,고려대(종암),5780,5782,11562,20201217
20201214,6호선,월곡(동덕여대),8956,8949,17905,20201217
20201214,6호선,상월곡(한국과학기술연구원),5059,4596,9655,20201217
20201214,6호선,돌곶이,6901,6611,13512,20201217
20201214,6호선,석계,9866,10318,20184,20201217
20201214,6호선,태릉입구,4077,4521,8598,20201217
20201214,6호선,화랑대(서울여대입구),9207,7375,16582,20201217
20201214,6호선,봉화산(서울의료원),7358,6886,14244,20201217
20201214,6호선,신내,1,0,1,20201217
20201214,7호선,장암,1904,643,2547,20201217
20201214,7호선,도봉산,7270,8340,15610,20201217
20201214,7호선,수락산,9789,9934,19723,20201217
20201214,7호선,마들,9890,9705,19595,20201217
20201214,7호선,노원,14562,14849,29411,20201217
20201214,7호선,중계,11411,10602,22013,20201217
20201214,7호선,하계,13826,13336,27162,20201217
20201214,7호선,공릉(서울과학기술대),8709,8849,17558,20201217
20201214,7호선,태릉입구,6234,5772,12006,20201217
20201214,7호선,먹골,8253,8097,16350,20201217
20201214,7호선,중화,9036,8985,18021,20201217
20201214,7호선,상봉(시외버스터미널),13357,12621,25978,20201217
20201214,7호선,면목,12584,12600,25184,20201217
20201214,7호선,사가정,13380,13578,26958,20201217
20201214,7호선,용마산(용마폭포공원),4894,4752,9646,20201217
20201214,7호선,중곡,8198,7771,15969,20201217
20201214,7호선,군자(능동),11572,9408,20980,20201217
20201214,7호선,어린이대공원(세종대),9519,9426,18945,20201217
20201214,7호선,건대입구,9424,9431,18855,20201217
20201214,7호선,뚝섬유원지,5213,5237,10450,20201217
20201214,7호선,청담,15785,17325,33110,20201217
20201214,7호선,강남구청,12709,13788,26497,20201217
20201214,7호선,학동,20840,21881,42721,20201217
20201214,7호선,논현,16350,17808,34158,20201217
20201214,7호선,반포,4512,4443,8955,20201217
20201214,7호선,고속터미널,11771,10051,21822,20201217
20201214,7호선,내방,11866,12070,23936,20201217
20201214,7호선,이수,11664,11542,23206,20201217
20201214,7호선,남성,9041,8517,17558,20201217
20201214,7호선,숭실대입구(살피재),9365,9696,19061,20201217
20201214,7호선,상도,7739,7587,15326,20201217
20201214,7호선,장승배기,7851,7696,15547,20201217
20201214,7호선,신대방삼거리,13454,13223,26677,20201217
20201214,7호선,보라매,7980,8029,16009,20201217
20201214,7호선,신풍,9391,9022,18413,20201217
20201214,7호선,대림(구로구청),6342,6372,12714,20201217
20201214,7호선,남구로,14363,15269,29632,20201217
20201214,7호선,가산디지털단지,41574,41635,83209,20201217
20201214,7호선,철산,17205,17454,34659,20201217
20201214,7호선,광명사거리,18567,18430,36997,20201217
20201214,7호선,천왕,9077,8664,17741,20201217
20201214,7호선,온수(성공회대입구),9134,8437,17571,20201217
20201214,7호선,까치울,6108,5982,12090,20201217
20201214,7호선,부천종합운동장,3885,3307,7192,20201217
20201214,7호선,춘의,8493,8456,16949,20201217
20201214,7호선,신중동,11523,11254,22777,20201217
20201214,7호선,부천시청,9828,9888,19716,20201217
20201214,7호선,상동,9349,9716,19065,20201217
20201214,7호선,삼산체육관,3871,3385,7256,20201217
20201214,7호선,굴포천,7202,7503,14705,20201217
20201214,7호선,부평구청,9689,8015,17704,20201217
20201214,8호선,암사,15341,13905,29246,20201217
20201214,8호선,천호(풍납토성),12021,13337,25358,20201217
20201214,8호선,강동구청,8588,9060,17648,20201217
20201214,8호선,몽촌토성(평화의문),4351,4496,8847,20201217
20201214,8호선,잠실(송파구청),10411,11560,21971,20201217
20201214,8호선,석촌,5836,6639,12475,20201217
20201214,8호선,송파,6164,6267,12431,20201217
20201214,8호선,가락시장,6260,7026,13286,20201217
20201214,8호선,문정,18556,19323,37879,20201217
20201214,8호선,장지,13476,13525,27001,20201217
20201214,8호선,복정,8037,7097,15134,20201217
20201214,8호선,산성,5419,5473,10892,20201217
20201214,8호선,남한산성입구(성남법원.검찰청),11050,10233,21283,20201217
20201214,8호선,단대오거리,8231,8074,16305,20201217
20201214,8호선,신흥,3720,3999,7719,20201217
20201214,8호선,수진,4265,3917,8182,20201217
20201214,8호선,모란,3766,2807,6573,20201217
20201214,9호선,개화,2032,1419,3451,20201217
20201214,9호선,김포공항,5519,6720,12239,20201217
20201214,9호선,공항시장,2272,2533,4805,20201217
20201214,9호선,신방화,5345,5520,10865,20201217
20201214,9호선,마곡나루(서울식물원),8137,8190,16327,20201217
20201214,9호선,양천향교,7509,7713,15222,20201217
20201214,9호선,가양,15904,15747,31651,20201217
20201214,9호선,등촌,8735,8784,17519,20201217
20201214,9호선,염창,13425,13458,26883,20201217
20201214,9호선,신목동,2960,2658,5618,20201217
20201214,9호선,선유도,6274,6155,12429,20201217
20201214,9호선,당산,13572,13615,27187,20201217
20201214,9호선,국회의사당,13457,13291,26748,20201217
20201214,9호선,여의도,18754,17972,36726,20201217
20201214,9호선,샛강,4379,4621,9000,20201217
20201214,9호선,노량진,17490,17166,34656,20201217
20201214,9호선,노들,3425,3120,6545,20201217
20201214,9호선,흑석(중앙대입구),5399,5727,11126,20201217
20201214,9호선,동작(현충원),1263,968,2231,20201217
20201214,9호선,구반포,1988,2081,4069,20201217
20201214,9호선,신반포,2251,2253,4504,20201217
20201214,9호선,고속터미널,7753,9460,17213,20201217
20201214,9호선,사평,2302,2399,4701,20201217
20201214,9호선,신논현,22226,21856,44082,20201217
20201214,9호선2~3단계,언주,8231,8197,16428,20201217
20201214,9호선2~3단계,선정릉,7379,7931,15310,20201217
20201214,9호선2~3단계,삼성중앙,5457,5499,10956,20201217
20201214,9호선2~3단계,봉은사,11182,11235,22417,20201217
20201214,9호선2~3단계,종합운동장,3154,3075,6229,20201217
20201214,9호선2~3단계,삼전,5072,5150,10222,20201217
20201214,9호선2~3단계,석촌고분,4438,4557,8995,20201217
20201214,9호선2~3단계,석촌,5635,5077,10712,20201217
20201214,9호선2~3단계,송파나루,3439,3570,7009,20201217
20201214,9호선2~3단계,한성백제,1721,1621,3342,20201217
20201214,9호선2~3단계,올림픽공원(한국체대),3937,3839,7776,20201217
20201214,9호선2~3단계,둔촌오륜,875,760,1635,20201217
20201214,9호선2~3단계,중앙보훈병원,7810,6961,14771,20201217
20201214,경강선,판교,3494,3251,6745,20201217
20201214,경강선,이매,788,689,1477,20201217
20201214,경강선,삼동,1835,1767,3602,20201217
20201214,경강선,경기광주,5380,5114,10494,20201217
20201214,경강선,초월,2259,2291,4550,20201217
20201214,경강선,곤지암,1548,1542,3090,20201217
20201214,경강선,신둔도예촌,884,824,1708,20201217
20201214,경강선,이천,1724,1767,3491,20201217
20201214,경강선,부발,1309,1330,2639,20201217
20201214,경강선,세종대왕릉,187,167,354,20201217
20201214,경강선,여주,1188,1178,2366,20201217
20201214,경부선,서울역,3490,1096,4586,20201217
20201214,경부선,남영,7522,7848,15370,20201217
20201214,경부선,용산,22529,22799,45328,20201217
20201214,경부선,노량진,5433,6170,11603,20201217
20201214,경부선,대방,10132,10598,20730,20201217
20201214,경부선,영등포,27150,27861,55011,20201217
20201214,경부선,신도림,3151,3062,6213,20201217
20201214,경부선,신길,7669,6429,14098,20201217
20201214,경부선,구로,15368,15290,30658,20201217
20201214,경부선,가산디지털단지,14653,17728,32381,20201217
20201214,경부선,금천구청,9353,9254,18607,20201217
20201214,경부선,석수,8339,7237,15576,20201217
20201214,경부선,관악,5576,5194,10770,20201217
20201214,경부선,안양,16753,16851,33604,20201217
20201214,경부선,명학,7877,7899,15776,20201217
20201214,경부선,금정,20730,21651,42381,20201217
20201214,경부선,군포,6544,6722,13266,20201217
20201214,경부선,의왕,7060,7023,14083,20201217
20201214,경부선,성균관대,10352,10424,20776,20201217
20201214,경부선,화서,5670,5494,11164,20201217
20201214,경부선,수원,23180,24229,47409,20201217
20201214,경부선,독산,14561,15591,30152,20201217
20201214,경부선,세류,2339,2136,4475,20201217
20201214,경부선,병점,9844,9663,19507,20201217
20201214,경부선,세마,1917,1763,3680,20201217
20201214,경부선,오산대,2579,2450,5029,20201217
20201214,경부선,오산,7274,7413,14687,20201217
20201214,경부선,진위,1234,1078,2312,20201217
20201214,경부선,송탄,3178,3133,6311,20201217
20201214,경부선,서정리,5006,4944,9950,20201217
20201214,경부선,지제,2197,2035,4232,20201217
20201214,경부선,평택,8363,8327,16690,20201217
20201214,경부선,성환,2772,2952,5724,20201217
20201214,경부선,직산,550,553,1103,20201217
20201214,경부선,두정,3774,3871,7645,20201217
20201214,경부선,천안,3423,3551,6974,20201217
20201214,경부선,당정,4834,4633,9467,20201217
20201214,경부선,서동탄,1216,973,2189,20201217
20201214,경부선,광명,2467,2118,4585,20201217
20201214,경원선,이촌(국립중앙박물관),2826,2214,5040,20201217
20201214,경원선,서빙고,1466,1328,2794,20201217
20201214,경원선,한남,3289,3155,6444,20201217
20201214,경원선,옥수,26,18,44,20201217
20201214,경원선,응봉,1307,1147,2454,20201217
20201214,경원선,왕십리(성동구청),9403,10955,20358,20201217
20201214,경원선,청량리(서울시립대입구),9491,10296,19787,20201217
20201214,경원선,외대앞,5127,5241,10368,20201217
20201214,경원선,신이문,6870,6382,13252,20201217
20201214,경원선,석계,6250,7237,13487,20201217
20201214,경원선,광운대,6770,6432,13202,20201217
20201214,경원선,월계,5031,4788,9819,20201217
20201214,경원선,녹천,3787,3265,7052,20201217
20201214,경원선,창동,2,0,2,20201217
20201214,경원선,방학,7396,7365,14761,20201217
20201214,경원선,도봉,4692,4494,9186,20201217
20201214,경원선,도봉산,5382,3030,8412,20201217
20201214,경원선,망월사,5407,5584,10991,20201217
20201214,경원선,회룡,9461,9251,18712,20201217
20201214,경원선,의정부,13429,13445,26874,20201217
20201214,경원선,가능,5073,4986,10059,20201217
20201214,경원선,녹양,3593,3513,7106,20201217
20201214,경원선,양주,5874,5456,11330,20201217
20201214,경원선,덕계,2046,1845,3891,20201217
20201214,경원선,덕정,4489,4438,8927,20201217
20201214,경원선,지행,4710,4586,9296,20201217
20201214,경원선,동두천중앙,2433,2251,4684,20201217
20201214,경원선,보산,1179,1085,2264,20201217
20201214,경원선,동두천,1457,1666,3123,20201217
20201214,경원선,소요산,1514,1240,2754,20201217
20201214,경의선,서울역,3208,4083,7291,20201217
20201214,경의선,신촌,614,785,1399,20201217
20201214,경의선,효창공원앞,2361,2650,5011,20201217
20201214,경의선,공덕,2452,2216,4668,20201217
20201214,경의선,서강대,1436,1357,2793,20201217
20201214,경의선,홍대입구,1051,1145,2196,20201217
20201214,경의선,가좌,4039,3731,7770,20201217
20201214,경의선,디지털미디어시티,1838,1785,3623,20201217
20201214,경의선,수색,1999,1989,3988,20201217
20201214,경의선,화전,1890,1734,3624,20201217
20201214,경의선,강매,2419,2097,4516,20201217
20201214,경의선,행신,6010,6082,12092,20201217
20201214,경의선,능곡,2896,2666,5562,20201217
20201214,경의선,곡산,421,401,822,20201217
20201214,경의선,백마,5171,4958,10129,20201217
20201214,경의선,풍산,3977,3703,7680,20201217
20201214,경의선,일산,7031,7093,14124,20201217
20201214,경의선,탄현,5786,5519,11305,20201217
20201214,경의선,야당,4545,4298,8843,20201217
20201214,경의선,운정,4846,4631,9477,20201217
20201214,경의선,금릉,3374,3238,6612,20201217
20201214,경의선,금촌,4628,4648,9276,20201217
20201214,경의선,월롱,1719,1728,3447,20201217
20201214,경의선,파주,1313,1089,2402,20201217
20201214,경의선,문산,3669,3613,7282,20201217
20201214,경의선,임진강,3,3,6,20201217
20201214,경인선,개봉,17244,17845,35089,20201217
20201214,경인선,오류동,9449,9040,18489,20201217
20201214,경인선,역곡,21817,21603,43420,20201217
20201214,경인선,부천,25101,25360,50461,20201217
20201214,경인선,송내,22172,22293,44465,20201217
20201214,경인선,부평,21965,22737,44702,20201217
20201214,경인선,백운,5531,5500,11031,20201217
20201214,경인선,동암,12219,12206,24425,20201217
20201214,경인선,주안,14369,13145,27514,20201217
20201214,경인선,제물포,8254,7768,16022,20201217
20201214,경인선,동인천,10287,9912,20199,20201217
20201214,경인선,인천,2212,1505,3717,20201217
20201214,경인선,구일,4787,5045,9832,20201217
20201214,경인선,소사,7870,7232,15102,20201217
20201214,경인선,부개,6775,6392,13167,20201217
20201214,경인선,간석,4491,4238,8729,20201217
20201214,경인선,도원,2268,2264,4532,20201217
20201214,경인선,온수(성공회대입구),5103,5113,10216,20201217
20201214,경인선,중동,7366,7007,14373,20201217
20201214,경인선,도화,3115,2927,6042,20201217
20201214,경춘선,신내,1213,1188,2401,20201217
20201214,경춘선,갈매,2386,2048,4434,20201217
20201214,경춘선,별내,2119,2002,4121,20201217
20201214,경춘선,퇴계원,2863,2602,5465,20201217
20201214,경춘선,사릉,2777,2707,5484,20201217
20201214,경춘선,금곡,1169,1085,2254,20201217
20201214,경춘선,평내호평,4556,4370,8926,20201217
20201214,경춘선,천마산,1257,1162,2419,20201217
20201214,경춘선,마석,2891,2778,5669,20201217
20201214,경춘선,대성리,293,252,545,20201217
20201214,경춘선,청평,1002,915,1917,20201217
20201214,경춘선,상천,154,160,314,20201217
20201214,경춘선,가평,963,943,1906,20201217
20201214,경춘선,굴봉산,74,70,144,20201217
20201214,경춘선,백양리,112,89,201,20201217
20201214,경춘선,강촌,213,261,474,20201217
20201214,경춘선,김유정,143,129,272,20201217
20201214,경춘선,남춘천,1564,1635,3199,20201217
20201214,경춘선,춘천,746,713,1459,20201217
20201214,공항철도 1호선,서울역,4826,4470,9296,20201217
20201214,공항철도 1호선,공덕,1633,2004,3637,20201217
20201214,공항철도 1호선,홍대입구,4891,5214,10105,20201217
20201214,공항철도 1호선,디지털미디어시티,11148,9998,21146,20201217
20201214,공항철도 1호선,마곡나루(서울식물원),5867,5575,11442,20201217
20201214,공항철도 1호선,김포공항,8128,5502,13630,20201217
20201214,공항철도 1호선,계양,7349,6871,14220,20201217
20201214,공항철도 1호선,검암,5674,5505,11179,20201217
20201214,공항철도 1호선,청라국제도시,5205,4791,9996,20201217
20201214,공항철도 1호선,운서,4404,4571,8975,20201217
20201214,공항철도 1호선,공항화물청사,2045,2301,4346,20201217
20201214,공항철도 1호선,인천공항1터미널,2746,2745,5491,20201217
20201214,공항철도 1호선,인천공항2터미널,1613,1577,3190,20201217
20201214,공항철도 1호선,영종,1967,1942,3909,20201217
20201214,과천선,선바위,6691,5911,12602,20201217
20201214,과천선,경마공원,737,696,1433,20201217
20201214,과천선,대공원,938,999,1937,20201217
20201214,과천선,과천,3902,3726,7628,20201217
20201214,과천선,정부과천청사,7453,7392,14845,20201217
20201214,과천선,인덕원,18809,19824,38633,20201217
20201214,과천선,평촌,14748,14702,29450,20201217
20201214,과천선,범계,19055,18482,37537,20201217
20201214,분당선,선릉,11354,16919,28273,20201217
20201214,분당선,한티,10106,10999,21105,20201217
20201214,분당선,도곡,5044,5179,10223,20201217
20201214,분당선,구룡,1223,1196,2419,20201217
20201214,분당선,개포동,2623,2760,5383,20201217
20201214,분당선,대모산입구,2831,2638,5469,20201217
20201214,분당선,수서,9732,10092,19824,20201217
20201214,분당선,수원,5682,4573,10255,20201217
20201214,분당선,서울숲,6168,6160,12328,20201217
20201214,분당선,압구정로데오,12090,13069,25159,20201217
20201214,분당선,강남구청,7406,8327,15733,20201217
20201214,분당선,선정릉,6716,7042,13758,20201217
20201214,분당선,가천대,5718,6726,12444,20201217
20201214,분당선,태평,10793,10683,21476,20201217
20201214,분당선,모란,16396,16656,33052,20201217
20201214,분당선,야탑,19803,20661,40464,20201217
20201214,분당선,서현,17956,18121,36077,20201217
20201214,분당선,수내,9906,9796,19702,20201217
20201214,분당선,정자,11914,12724,24638,20201217
20201214,분당선,미금,11695,12481,24176,20201217
20201214,분당선,오리,9101,7719,16820,20201217
20201214,분당선,이매,4030,3761,7791,20201217
20201214,분당선,보정,1713,1535,3248,20201217
20201214,분당선,죽전,9560,10370,19930,20201217
20201214,분당선,구성,3640,3790,7430,20201217
20201214,분당선,신갈,3403,3409,6812,20201217
20201214,분당선,기흥,7078,6839,13917,20201217
20201214,분당선,상갈,3893,3848,7741,20201217
20201214,분당선,청명,3177,3098,6275,20201217
20201214,분당선,영통,5686,5894,11580,20201217
20201214,분당선,망포,10702,10254,20956,20201217
20201214,분당선,매탄권선,3573,3372,6945,20201217
20201214,분당선,수원시청,8939,9321,18260,20201217
20201214,분당선,매교,2167,2247,4414,20201217
20201214,수인선,고색,2519,2543,5062,20201217
20201214,수인선,오목천,1610,1594,3204,20201217
20201214,수인선,어천,394,421,815,20201217
20201214,수인선,야목,127,99,226,20201217
20201214,수인선,사리,2632,2507,5139,20201217
20201214,수인선,달월,72,38,110,20201217
20201214,수인선,월곶,1862,1714,3576,20201217
20201214,수인선,소래포구,3185,3020,6205,20201217
20201214,수인선,인천논현,4132,4307,8439,20201217
20201214,수인선,호구포,2995,3189,6184,20201217
20201214,수인선,남동인더스파크,2059,2334,4393,20201217
20201214,수인선,원인재,3264,3366,6630,20201217
20201214,수인선,연수,3326,3226,6552,20201217
20201214,수인선,송도,1889,1707,3596,20201217
20201214,수인선,인하대,4164,3948,8112,20201217
20201214,수인선,숭의,3114,2866,5980,20201217
20201214,수인선,신포,1280,1235,2515,20201217
20201214,수인선,인천,719,1169,1888,20201217
20201214,안산선,산본,12112,12980,25092,20201217
20201214,안산선,대야미,3751,3474,7225,20201217
20201214,일산선,삼송,13757,13647,27404,20201217
20201214,일산선,원당,8611,8188,16799,20201217
20201214,일산선,화정,12631,13054,25685,20201217
20201214,일산선,대곡,1389,1037,2426,20201217
20201214,일산선,백석,7881,7966,15847,20201217
20201214,일산선,마두,5535,5724,11259,20201217
20201214,일산선,정발산,4975,4835,9810,20201217
20201214,일산선,주엽,6534,6521,13055,20201217
20201214,일산선,대화,10232,8090,18322,20201217
20201214,장항선,봉명,975,986,1961,20201217
20201214,장항선,쌍용(나사렛대),1605,1579,3184,20201217
20201214,장항선,아산,1943,1743,3686,20201217
20201214,장항선,배방,675,699,1374,20201217
20201214,장항선,온양온천,2725,2650,5375,20201217
20201214,장항선,신창(순천향대),763,795,1558,20201217
20201214,중앙선,회기,17049,16596,33645,20201217
20201214,중앙선,중랑,4335,4123,8458,20201217
20201214,중앙선,상봉(시외버스터미널),4454,4432,8886,20201217
20201214,중앙선,망우,5703,5668,11371,20201217
20201214,중앙선,양원,1261,1262,2523,20201217
20201214,중앙선,구리,10464,10449,20913,20201217
20201214,중앙선,도농,7759,7096,14855,20201217
20201214,중앙선,양정,574,494,1068,20201217
20201214,중앙선,덕소,4282,4239,8521,20201217
20201214,중앙선,도심,1949,1457,3406,20201217
20201214,중앙선,팔당,484,498,982,20201217
20201214,중앙선,운길산,392,314,706,20201217
20201214,중앙선,양수,1079,1111,2190,20201217
20201214,중앙선,신원,116,100,216,20201217
20201214,중앙선,국수,443,463,906,20201217
20201214,중앙선,아신,362,327,689,20201217
20201214,중앙선,오빈,182,166,348,20201217
20201214,중앙선,양평,1681,1619,3300,20201217
20201214,중앙선,원덕,189,163,352,20201217
20201214,중앙선,용문,1050,995,2045,20201217
20201214,중앙선,지평,39,29,68,20201217
20201214,9호선,증미,6006,6215,12221,20201217
20201214,분당선,복정,1,0,1,20201217
20201214,안산선,반월,3269,3215,6484,20201217
20201214,안산선,상록수,13495,13552,27047,20201217
20201214,안산선,한대앞,7053,6954,14007,20201217
20201214,안산선,중앙,12323,12414,24737,20201217
20201214,안산선,고잔,6715,6429,13144,20201217
20201214,안산선,초지,3475,3571,7046,20201217
20201214,안산선,안산,9910,9092,19002,20201217
20201214,안산선,신길온천,1264,1168,2432,20201217
20201214,안산선,정왕,7009,7589,14598,20201217
20201214,안산선,오이도,6370,6013,12383,20201217
20201214,안산선,수리산,3497,2879,6376,20201217
20201214,우이신설선,북한산우이,1641,1501,3142,20201217
20201214,1호선,서울역,30885,28604,59489,20201217
20201214,1호선,동묘앞,5355,5672,11027,20201217
20201214,1호선,시청,16813,16746,33559,20201217
20201214,1호선,종각,25949,25229,51178,20201217
20201214,1호선,종로3가,15881,14536,30417,20201217
20201214,1호선,종로5가,16635,16383,33018,20201217
20201214,1호선,동대문,8367,8006,16373,20201217
20201214,우이신설선,솔밭공원,1790,1828,3618,20201217
20201214,우이신설선,4.19민주묘지,2029,1963,3992,20201217
20201214,1호선,신설동,11153,11098,22251,20201217
20201214,1호선,제기동,12101,12361,24462,20201217
20201214,우이신설선,가오리,3125,3239,6364,20201217
20201214,우이신설선,화계,2731,2607,5338,20201217
20201214,우이신설선,삼양,1646,1820,3466,20201217
20201214,1호선,청량리(서울시립대입구),14849,14771,29620,20201217
20201214,우이신설선,삼양사거리,1883,1916,3799,20201217
20201214,우이신설선,솔샘,4578,4499,9077,20201217
20201214,우이신설선,북한산보국문,4332,4442,8774,20201217
20201214,우이신설선,정릉,3332,3312,6644,20201217
20201214,우이신설선,성신여대입구(돈암),2170,2309,4479,20201217
20201214,우이신설선,보문,1253,1281,2534,20201217
20201214,우이신설선,신설동,1746,1707,3453,20201217
20201214,일산선,원흥,7133,6882,14015,20201217
20201214,2호선,시청,19050,18453,37503,20201217
20201214,2호선,을지로입구,30046,30119,60165,20201217
20201214,2호선,을지로3가,16416,16063,32479,20201217
20201214,2호선,을지로4가,10917,10534,21451,20201217
20201214,2호선,동대문역사문화공원(DDP),8812,9713,18525,20201217
20201214,2호선,신당,10640,10929,21569,20201217
20201215,중앙선,지평,24,24,48,20201218
20201215,5호선,거여,6206,6025,12231,20201218
20201215,5호선,마천,4627,4714,9341,20201218
20201215,5호선,미사,10279,10153,20432,20201218
20201215,5호선,하남풍산,3778,3779,7557,20201218
20201215,6호선,응암,14164,14215,28379,20201218
20201215,6호선,역촌,3050,3498,6548,20201218
20201215,6호선,불광,3301,3453,6754,20201218
20201215,6호선,독바위,2254,2434,4688,20201218
20201215,6호선,구산,5755,4534,10289,20201218
20201215,6호선,새절(신사),10337,9730,20067,20201218
20201215,6호선,증산(명지대앞),7891,7904,15795,20201218
20201215,6호선,디지털미디어시티,11329,12423,23752,20201218
20201215,6호선,월드컵경기장(성산),2963,3202,6165,20201218
20201215,6호선,마포구청,11175,10230,21405,20201218
20201215,6호선,망원,10055,10919,20974,20201218
20201215,6호선,합정,8883,8699,17582,20201218
20201215,6호선,상수,5472,5779,11251,20201218
20201215,6호선,광흥창(서강),7039,6813,13852,20201218
20201215,6호선,대흥(서강대앞),5819,6071,11890,20201218
20201215,6호선,공덕,14297,13753,28050,20201218
20201215,6호선,효창공원앞,5502,5184,10686,20201218
20201215,6호선,삼각지,4146,3795,7941,20201218
20201215,6호선,녹사평(용산구청),3043,2996,6039,20201218
20201215,6호선,이태원,6022,6165,12187,20201218
20201215,6호선,한강진,5196,5830,11026,20201218
20201215,6호선,버티고개,1655,1660,3315,20201218
20201215,6호선,약수,2705,2705,5410,20201218
20201215,6호선,청구,3168,3372,6540,20201218
20201215,6호선,신당,6309,6397,12706,20201218
20201215,6호선,동묘앞,6045,6225,12270,20201218
20201215,6호선,창신,2824,2331,5155,20201218
20201215,6호선,보문,5729,5364,11093,20201218
20201215,6호선,안암(고대병원앞),7148,7086,14234,20201218
20201215,6호선,고려대(종암),5812,5717,11529,20201218
20201215,6호선,월곡(동덕여대),8525,8603,17128,20201218
20201215,6호선,상월곡(한국과학기술연구원),4917,4471,9388,20201218
