"일자	",순위,토픽1,토픽2,토픽3,토픽4,토픽5,토픽6,토픽 키워드
2012.10.25,1,민주,대선,후보,개헌,,,"금융전문가들,후보자,자민당,가계,입장공개,예비후보자들,국민기,협동조합연대회의,새누리_양원제_공약_검토,홈페,아베,대선_예비후보,부양,재원,지방,재계,후보,실현,성장,예비후보,부동산,양원,공약_공개,이인제_공약,의원,가계부채_공약,경기부양,뒷전,일자리,전문가들,본_가계부채_공약,대선_주자들,요구,대선후보들,분권,이지,경제민주화,개헌시_지방분권_실현,중앙선관위_홈페이지,감축,봇물,중앙,입장,협동조합,부채,정책,최우선,개헌시_지방분권,민주,총선_공약,선관위,대선주자_부동산_공약,대선_예비후보자들,우선,가계부채,주자,부족,전문가,예비,대책,이인제_공약_安,반영,검토,증세,공약_검토,국민,회의,공약요구,일_자민당_아베_총재,정책_공약,이인제,선관위_홈페이지,연대,대선주자,가지,연대회의,위험,대선,대선주자_부동산,공개,금융,양원제,총재,새누리_양원제,비교,재원대책_부족,차별화,총선,홈페이지,새누리,개헌,경제,공약,아베_총재,김종인,예비후보자,경기"
2012.10.25,2,문재인,안철수,후보,정치,쇄신안,이견,"이견,쇄신안,후보,문재인,정치,안철수"
2012.10.25,3,이형배,새누리당,선대위원장,박근혜,준비,후보,"준비,선대위원장,후보,이형배,위원장,박근혜,이형배_새누리당,새누리당"
2012.10.25,4,분기,영업,이익,전년,동기,대비,"생생코스피,이익,코스피,증가,영업익,분기,전년비,영업,대비,생생,영업이익_전년동기대비,동기,전년,한미반도체"
2012.10.25,5,대통령,아들,이시형씨,내곡동,특검,수사,"아들,경호,내곡동_특검_가속도,내곡동_특검_수사_급물살,가속도,대통령_아들,배임,시형씨_경호,수사,진짜_몸통_따로,내곡동,시형,따로,이시형씨,밤,조사,검찰,피의자,몸통,칼날,설명,수사_급물살,출두,시형씨_상대,대통령,내곡동_특검_이시형씨,피의자_신분,급물살,예우,진짜,이시형,부동산실명제_위반_혐의_추궁,내곡동_특검,대로,속앓이,특검_칼날,특검,상대,서면,진짜_몸통,신분,서면조사,무늬,대로_설명"
2012.10.25,6,김수현,매니저,성폭행,혐의,구속,영장,"배우,혐의,김수현,영장,김수현_매니저,구속,배우_김수현_매니저,매니저,배우_김수현,성폭행,성폭행_혐의,구속영장,성폭행_혐의_구속영장,해품달"
2012.10.25,7,선진,누리,연대,합당,공식화,,"합당_공식화,공식화,공식,연대,누리,합당,선진"
2012.10.25,8,재야,단일화,야권,후보,공감,,"공식,원로들,공식_선거운동,등록,반응,시작,후보등록,재야원로들,후보_긍정_반응,재야_원로들,공감,선거운동,원로,야권,단일화,후보,재야,후보_긍정,촉구,단일,야권_후보"
2012.10.25,9,유한킴벌리,대한민국,기업,대상,선정,,"직장,가족,대상_선정,대전공장,유한킴벌리_대전공장,사용,유한킴벌리,육아휴직_사용률,대전,육아휴직,대한민국,대상,선정,공장,기업,사용률"
2012.10.25,10,일,민주당,정부,단명,장관,산실,"장관,단명_장관,민주당,일_민주당_정부,산실,단명,정부"
2012.10.26,1,안철수,대선,후보,민주,,,"오바마_경합주,정부_탄생,민의,전망,총리,승리땐_이인제,현안,후보,충청권,안철수,국민,박근혜_후보,기성정치,경합주,안철수_정부_탄생,김성식,이인제,이합집산,현안_관철,안철수_정부,기성,관철,박근혜,대선,정부,오바마,승리,캠프,새누리,정치,총리_전망,탄생,민주,밑거름"
2012.10.26,2,분기,매출,영업,이익,감소,,"소식,전년동기,계약,파라다이스,영업익,브반도체,단기,취득,사항_검토중,신탁계약_연장,고려반도체,동반,분기,규모,신저가,매수,웅진코웨이,이트레이드,시설_사용_허가_취소,전년,규모_전자소재,이익,규모_전자소재_제조장비_공급계약,이타칩스_흡수합병,사항,현대건설,아이컴포넌트,실적악화,시설투자,소재,감자,삼성엔지니어링,기회,신탁,시험_승인,시설투자_결정,컴포넌트,계약_체결,동양인베스트먼트_매각,동양인베스트먼트_매각_추진_가능,생생코스피,규모_신규,윈스테크넷,어닝,코스피,본입찰적격자,자사주_신탁계약,승인,칩스,재개,취소,매각,시설_사용,증권,급등,전년비,처분,현대중공업,제조장비,르네코,공사,순익,결정,선방,임상,오픈,규모_공사,허가,의견,사용,플렉서블,이트레이드증권,생산,감소,생생코스닥,확정,케이엔디티,제반,금융,흡수합병,규모_신규_시설투자_결정,대우조선해양이엔알,시설,체결,신규,피엔티,이타칩스_흡수합병_결정,투자,대우조선해양,가로수,추진,전자,규모_단기차입금,허가_취소,규모_단기차입금_감소_결정,분기_어닝서프라이즈,가능,적격자,매수세,선정,엠케이트렌드,차입금,지아이바,상한가,연장,흡수,식약청,대우인터내셔널,코스닥,편집,심의,감소_결정,흡수합병_결정,매수_기회,스카이라이프,생생,동기,장비_생산,투자의견,휴비스,신한금융투자,규모_공사_계약_체결,디스플레이,이엔알,증가,이타,추진_가능,이디,장비,동양인베스트먼트,서프라이즈,어보,악화,대호에이,실적,신한,시험,가로수길_편집,동양증권,아이,강세,외국인,본입찰,제조장비_공급계약,어보브반도체,매일유업,비에이치,크리스탈지노믹스,자사,자사주_취득,조정,영업,아이마켓코리아,매출"
2012.10.26,3,한국,경제,기업,불황,성장,,"이익,진입,안정기,이익성장,불황,이미,외국기업,안정기_진입,외국,市場,안방,오나,안정,차지,경제,경제_지진,이미_진입,안방차지,성장,기업,지진,한국기업_진입,한국"
2012.10.26,4,대통령,아들,특검,내곡동,시형,조사,"아들,대통령,귀가,이시형,시형씨,대통령_아들,내곡동_특검,수사,강도,소명,시형,특검,내곡동,시간,밤,서면,조사,아들_시형씨"
2012.10.26,5,문재인,안철수,단일화,논란,명암,,"문재인_안철수,논란,단일화,문재인_안철수_단일화_논란,단일화_논란,문재인,안철수,명암"
2012.10.26,6,새누리,선진,합당,보수,,,"명분,흡수,선진당_흡수방식,공식,효과,공식_합당,누리,선진,명분_시너지,방식,선진당,새누리,명분_시너지_효과,보수,선언,당명,합당_공식,합당,시너지,합당_공식_선언"
2012.10.26,7,분기,다시,하락,경기,침체,지속,"분기,다시,침체_지속,지속,침체,다시_하락,하락,경기"
2012.10.26,8,달러,환율,이틀째,하락,낙폭,,"이틀째,개선,관심,낙폭과대주,실적개선,환율_이틀째,이틀,낙폭,환율,과대주,실적,환율_이틀째_하락,하락,달러"
2012.10.26,9,특검,이시,소환,가능성,다음,주,"이시,특검,소환,다음_주_소환,가능,소환_가능성"
2012.10.26,10,사무실,이광범,특별,검사,,,"사무실_주변,이날_특검_사무실_주변,이날_특검,피의자_신분,특별,서울,서초동,검사,이날,서울_서초구,서초구,특별검사팀_사무실,사무실,조사,이광범,피의자,신분,앞줄,출석,서초동_이광범"
2012.10.27,1,냉장고,여성,시신,경찰,조사,,"경찰,피의자_검거,사건,경악,냉장고_시신_유기사건,냉장고_시신,주택,다세대주택,부패,냉장고,시신,시신_유기사건,조사,피의자,발견,냉장고_여성시신,여성_시신_피의자_검거,검거,유기,유기사건,여성,여성_시신,다세대,안산,용의자_검거,용의자,유기사건_용의자,냉장고_여성시신_유기사건"
2012.10.27,2,한국,경제,성장,쇼크,대선주자들,해법,"해법,주자,성장_해법,경제,쇼크,성장,대선,대선주자들,한국"
2012.10.27,3,안철수,국민,포퓰리즘,폄훼,정치,쇄신,"개혁,폄훼,비판,포퓰리즘_비판,국민들_폄훼,쇄신,포퓰리즘,정치개혁안,정치,안철수,국민,교만,생각"
2012.10.27,4,민주당,김광진,막말,트위터,논란,,"막말,논란,트위,민주당,트위터,김광진,민주"
2012.10.27,5,파월,전,국무,오바마,지지,,"오바마_지지,파월_전_국무,지지,국무,파월,오바마"
2012.10.27,6,농심,라면,중국,회수,요청,,"회수_요청,라면,농심_라면,논란,물질,발암물질_논란,농심,리콜,회수,요청,발암,중국,리콜_요청,농심_라면_리콜_요청"
2012.10.27,7,나로호,가스,누출,우주,,,"헬륨,고무링_하나_고장,고장,가스,헬륨_주입,압력,우주,누출,가스_누출,하나,고무링,고무링_하나,나로호,주입"
2012.10.27,8,위안부,기림비,말뚝,테러,,,"말뚝테러,경악,위안부_기림비,추정,위안부,말뚝,일본,당국,기림비,소행_추정,미국,위안부_기림비_말뚝테러,독도,기림비_말뚝테러,일본땅,테러,소행,일본인"
2012.10.27,9,이탈리아,법원,베를루니코스,총리,징역,선고,"총리_징역,법원,미만,소지,피해자,이탈리아,성폭행_피해자,관용,총리,취소,미만_정당,법정,정당,운전,차마_면허_취소,베를루니코스,차마,진술_인정,득표,이탈리아_법원,등록,피해자_법정,생계,차마_면허,인정,위헌_소지,총선,베를루스코니,위헌,징역,진술,면허,선고,성폭행,등록취소,출석"
2012.10.27,10,검찰,도청의혹,정수장학회,입주,건물,압수수색,"정수,입주,압수,압수수색,정수장학회_건물,교수,박경신_교수,검찰,의혹,무죄,결국_상고,자료,도청,도청의혹,건물_압수수색,건물,전격,정수장학회,상고,정수장학회_압수수색,결국,장학회,수색,박경신,정수장학회_입주,확보,장학"
2012.10.28,1,문재인,안철수,경제,정책,단일화,,"박근혜_후보_중소기업,방문,박수치,시장,재계,교수,동의,간극,화두,안철수_후보,단일,정견,교육,박원순_시장,자녀,인맥,대선후보들,후보단일화,새누리당,조직,경력,경제민주화,세상,김광진_의원,정책,자녀교육_도움줄_후보,민주,단체,새누리당_도지사_후보_경선,서울,경제단체_방문,대선후보들_인기,만나,김해,김광진_의원_발언,박수,야권,단일화,안철수,새누리당_도지사,박근혜_후보,국민후보론,회장님,후보론,강조,대선_후보,박근혜,토끼,대선,새누리,민심,김미경,공약,도지사_후보_경선,부인,수준,김해_정견_발표회,회장,학연,지역,후보단일,간담회,부인들,관심,후보,경제민주화_관련_간극,김광진,성장,중앙회,후보_경선,의원,도지사_후보,김해_정견,토대,후보님,도지사,새누리_도지사,후보_정책,대선후보_정책,박근혜_후보_박수치,발언,애로,소상공인,심도,대선_후보들,자녀교육_도움줄,문재,중기,붓글씨,문재인_후보,구호,재계_인맥,세토끼,김미경_교수,지사,앞치마,경선,국민,후보들,검증,중소기업,인기,토론,후보_정책_심도,서울시장,박원순,발표회,경제단체,대결,대선후보,중요,인사,문재인,경제,새누리_도지사_후보들,도움줄,악수"
2012.10.28,2,안철수,투표,시간,연장,,,"추가,인하,알몸사진_요구,추가_개혁조치,훈남행세,행세,마감,대출_금리인하,대출_금리인하_요구,연장_요구,카톡,투표마감,사진,그리스,훈남,금리인하,안철수,추가_개혁,추가_개혁조치_요구,연장,슈피겔,개혁,승진,알몸,요구,트로이카,대출,연봉,시간,투표,조치,싸움,금리"
2012.10.28,3,법원,김지태씨,재산헌납,강압성,인정,판결,"헌납,법원,재산,강압,재산헌납,제기,강압성,부산,재산헌납_강압성,인정,고법,판결,유족,김지태,김지태씨"
2012.10.28,4,한옥,서울,부동산,지,,,"신고_당부,한옥,강화,접수,외국인_부동산_거래,실거래가,지배,취득,외국인_부동산,시대,이사,폭탄,정상,당부,관리사,부동산,홍콩,시대_기업경영,보은군,서울_부동산,지배구조,원서,서울_부동산_지,시동,기업,경기_불확실,원서접수,경영,거래,서울,불확실,부동산_취득,실거래,자산,세금,경영정상화_시동,구조,에넥스,부동산_침체,세금폭탄,외국인,부동산_거래,침체,정상화,부동산_실거래,신고,경기_불확실_시대_기업경영,경기,보은"
2012.10.28,5,투표시간,연장,국민행동,출범,동참,,"연장,동참,투표시간,국민,행동,출범,국민행동"
2012.10.28,6,내곡동,특검,대통령,조사,,,"회장,내곡동,대통령,특검,조사,미스터리,소환,내곡동_특검,다스"
2012.10.28,7,박근혜,여성,대통령,정치,쇄신,,"변화,대통령,여성_대통령,정치_쇄신,가장,정치,여성,탄생,박근혜,여성_대통령_탄생,쇄신"
2012.10.28,8,서민,금융,상품,희망,홀씨,돌파,"돌파,인하,역시,확대,불황,보수율,우리자산운용,버티컬_커머스_뜬다,판로,전통,신한금융,자산,시장,증권,뜬다,버티컬_커머스,문화,매운맛_상품,상품,서민_치유_상품,홀씨,매운맛,버티컬,전통시장_문화상품_공공_조달시장,조달,커머스,특정,서민,판로_확대,희망,전통시장_문화상품,상품_보수율,운용,서민_치유,이마트,역시_매운맛,금융,우리자산,치유,보수,공공,특정상품,공공_조달시장"
2012.10.28,9,문재인,호남,민주당,기득권,포기,선언,"문재인,민주당,호남,선언,기득권_포기,포기,기득권"
2012.10.28,10,원자바오,가족,재산,축적,보도,반박,"가족,뉴욕타임스,보도,재산,축적,뉴욕타임스_보도_부인,원자바오,원대,재산_축적,반박,부인,뉴욕타임스_보도"
2012.10.29,1,서울,교육감,선거,후보,출마,,"후보_유력,선거,이대영_서울교육감,이대영_서울교육감_권한대행,서울,유력,출마,교육감_선거,서울교육감_보수,선거_출마,후보,보수,교육감,서울교육감_보수_후보_유력,대행,이대영,이대영_권한대행,문용린,권한,권한대행"
2012.10.29,2,허리케인,샌디,미국,접근,,,"신형,미니,실투자금,원대,하남,하조대,초대형_허리케인,접근,클럽맨,샌디,투입_양양_하조대,하이렉스,실속형_오피스텔_인기,홍사덕,하남_하이렉스,미국_접근,출시,디젤,구속기소,실속형_오피스텔,인기,허리케인,어떻게,수수_혐의,수수,혐의,문의쇄도,초대형,미니_클럽맨,오피스텔,기소,미국,실속,구속,디젤_출시,하조,양양,단장,천만,투입,오피스텔_문의쇄도,투입_양양,위협"
